"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-11-20","0.00",,"64","74","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-11-21","0.00",,"62","70",
"KEM00063741","NAIROBI DAGORETTI, KE","1997-11-22","0.35",,"66","76","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-11-23","0.00",,"65",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-11-24","0.20",,"64","74","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-11-25","0.87",,"63","73","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-11-26","0.87",,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1997-11-27","0.39",,"62","69",
"KEM00063741","NAIROBI DAGORETTI, KE","1997-11-28","0.79",,"62","70","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-11-29","1.42",,"62","66","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-11-30","1.69",,"64","72","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-01","0.24",,"64","72","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-02","0.00",,"63","72","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-03","0.31",,"65",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-04","0.00",,"64","73",
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-05","1.10",,"65","73","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-06","0.16",,"64","70","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-07","1.10",,"65","74","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-08","0.24",,"64","73","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-09","0.28",,"64","74","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-10","0.00",,"66",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-11","0.28",,"64","73","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-12","0.00",,"65","73","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-13","0.16",,"64","73","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-14","0.24",,"64","74","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-15","0.00",,"65","72","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-16","0.02",,"61","72","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-17","0.08",,"68","74","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-18","0.04",,"65","75",
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-19","0.59",,"63","73","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-20","0.00",,"66","76",
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-21","0.00",,"65","72","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-22","0.00",,"66","74","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-23","0.04",,"64","75","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-24","0.00",,"67",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-25","0.47",,"64","70","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-26","0.43",,"63",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-27","0.31",,"66","74","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-28","0.79",,"63","72","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-29","0.59",,"62","71","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-30","0.00",,"65",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","1997-12-31","0.00",,"64","73","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-01",,,"68","75","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-02","0.20",,"64","74","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-03","0.08",,"63",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-04","0.00",,"64","71",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-05","1.69",,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-06","0.00",,"64",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-07","0.31",,"64","71",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-08","0.59",,"62","70",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-09","0.12",,"66",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-10","0.31",,"67","74","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-11","0.35",,"64","75",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-12","2.52",,"66","75","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-13","0.00",,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-14","0.31",,"64",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-16",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-17","1.73",,"64",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-18","0.04",,"65","72","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-19","0.00",,"67",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-20","0.08",,"64",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-21","0.01",,"64",,"50"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-22","0.00",,"65","75","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-23",,,"66","77","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-24","0.00",,"67","78",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-25","0.00",,"67","76","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-26","0.00",,"66","74","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-27","0.00",,"62","71",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-28","0.28",,"63","69","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-29","0.20",,"64","72","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-30","0.08",,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-01-31","0.00",,"66","77","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-01","0.02",,"66","78","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-02","0.00",,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-03","0.00",,"68","79","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-04","0.00",,"67","78","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-05","0.00",,"68","79",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-06","0.00",,"68","78","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-07","0.00",,"67","77","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-08","0.04",,"66","75","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-09","0.02",,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-10","2.05",,"65","76","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-11","0.83",,"67","77","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-12","0.91",,"65",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-13","0.00",,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-14","0.31",,"65","79","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-15","0.59",,"66","76","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-16","0.24",,"66","75","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-17","0.28",,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-18","0.04",,"66","77","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-19","0.00",,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-20","0.08",,"68","78","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-21","0.16",,"68","78","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-22","0.00",,"67","80","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-23","0.00",,"70","81",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-24","0.00",,"67","79",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-25","0.00",,"66","76","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-26","0.00",,"64","79","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-02-27","0.00",,"68","81","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-03",,,"75",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-04",,,"67",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-05","0.00",,"67","78","63"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-06",,,"67","75","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-08",,,"66","77","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-09","0.20",,"68","76","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-10","0.04",,"69",,"63"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-11","0.02",,"67","77","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-12","0.00",,"68","78","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-13","0.00",,"68","79","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-14","0.00",,"68",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-15",,,"70",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-16",,,"68","79","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-17","0.02",,"68","78",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-18","0.00",,"66","78","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-19","0.00",,"67","80","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-20","0.00",,"70","82","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-21","0.39",,"64","77","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-22","0.00",,"67","72","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-23","0.51",,"67","76","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-24","0.04",,"66",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-25","0.31",,"64","71","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-26","0.59",,"66","73","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-27","0.04",,"66","76","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-28","0.00",,"65","75","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-29","0.04",,"66","75","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-03-31","0.00",,"69","80","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-01","0.12",,"70","80","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-02","0.00",,"69","78","63"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-03",,,"67","76","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-04","0.24",,"67","78","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-05","0.00",,"69",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-06","0.20",,"67","80","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-07","0.20",,"67","76","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-08","0.00",,"68","80","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-09","0.00",,"68","79","63"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-10","0.31",,"69","78","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-11","0.04",,"69","79","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-12","1.26",,"65","75","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-13","0.55",,"66","76","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-14","0.20",,"68","76","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-15","0.04",,"69","75","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-16","0.00",,"66","76","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-17",,,"68","77","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-18",,,"67","78",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-19","0.00",,"66","76","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-20","0.00",,"69","77","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-21","0.51",,"66",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-22","0.00",,"66","73","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-23",,,"67","75","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-24","0.04",,"67","74","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-25","0.00",,"67",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-26","0.12",,"66","77","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-27","0.00",,"63","75","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-28","0.04",,"65",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-29","0.28",,"66","73","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-04-30","0.12",,"66","74","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-01","0.31",,"64","70","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-02","1.14",,"66","74","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-03","0.79",,"67","75","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-04","0.31",,"66","73","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-05","0.39",,"65",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-06","0.39",,"65",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-07","0.87",,"62","74","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-08","0.63",,"66","75","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-09","0.67",,"66","72","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-10","0.31",,"65","76","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-11","1.57",,"67","77","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-12","0.59",,"63","76","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-13","0.51",,"67","76","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-14","0.00",,"64","74",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-15","0.12",,"65","72","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-16","0.04",,"65","72","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-17","1.77",,"62",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-18","0.02",,"61","71","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-19","0.00",,"63","72","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-20","0.00",,"66","77","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-21",,,"65","77","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-22","1.85",,"65","75","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-23","0.08",,"66","78","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-24","0.20",,"66","78","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-25","0.00",,"65","74","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-26","0.08",,"66","75","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-27","0.43",,"67","73",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-28","3.54",,"64","71","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-05-30",,,"62","71",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-01",,,"67","73",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-02","0.00",,"65","74","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-03","0.00",,"66","74","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-04","0.00",,"65","74","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-05",,,"65","76","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-06","0.24",,"65","76","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-08","0.83",,"67","77","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-09","1.81",,"62","70","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-10","0.00",,"62","68","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-12",,,"63","69",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-13","0.00",,"61","73","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-14","0.00",,"62","73","51"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-15",,,"65","75","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-16","0.00",,"62","72","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-17","0.00",,"61","69","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-18",,,"62",,"53"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-19","0.00",,"62","72","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-20","0.04",,"65","72","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-21","0.00",,"60","73",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-22","0.00",,"62","75","49"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-23",,,"63",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-24","0.00",,"64","74","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-25",,,"65","75","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-26","0.51",,"61","73","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-27","0.00",,"60","70","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-28","0.00",,"60","67","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-29","0.00",,"59","64","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-06-30",,,"57",,"48"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-01",,,"60","71","48"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-02",,,"59",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-03",,,"62",,"53"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-04",,,"58","61","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-06","0.00",,"57","61","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-07","0.00",,"60","69",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-08","0.00",,"61","71","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-09","0.00",,"56","65","49"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-10",,,"57","66","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-11","0.00",,"61","68","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-12","0.00",,"61","69","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-13",,,"62","70",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-14",,,"58","63",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-15","0.00",,"58","64","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-17","0.00",,"59","65","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-19",,,"59","67","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-20","0.00",,"58",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-21",,,"61","74","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-22","1.54",,"68","76","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-23","0.04",,"63",,"52"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-24","0.00",,"54",,"49"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-25","0.00",,"58","62",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-07-26",,,"56",,"50"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-08-08",,,"64",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-08-09","0.00",,"57","65",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-08-10",,,"59","71","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-08-11",,,"58",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-08-14",,,"62",,"53"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-08-15",,,"62","74","50"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-08-18","0.00",,"61",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-08-22","0.00",,"59",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-08-23","0.00",,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-08-24",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-08-27",,,"56",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-08-29",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-08-30","0.00",,"66",,"51"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-08-31",,,"61",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-01",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-02",,,"70","77",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-04",,,"60","71","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-07",,,"59",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-09","0.00",,"59","72","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-10",,,"69",,"49"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-11",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-12",,,"63","78","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-13",,,"62","76","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-14",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-16",,,"61",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-17",,,"59","66",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-18",,,"62","74",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-22",,,"58",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-24",,,"67",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-27",,,"58",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-09-29","0.98",,"62","76","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-10-01",,,"74",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-10-02","0.00",,"66",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-10-03","0.02",,"74",,"52"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-10-05",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-10-06",,,"57","80","47"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-10-09",,,"67","73",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-10-10",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-10-13","0.00",,"62",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-10-14",,,"63",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-10-15",,,"64",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-10-16",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-10-17",,,"62",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-10-20",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-10-21",,,"63","78",
"KEM00063741","NAIROBI DAGORETTI, KE","1998-11-24",,,"69",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","1998-12-02","0.00",,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-12-04",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-12-05",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1998-12-15",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-01-02",,,"65","79","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1999-01-19",,,"64",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","1999-01-25",,,"59",,"49"
"KEM00063741","NAIROBI DAGORETTI, KE","1999-01-26",,,"70",,"48"
"KEM00063741","NAIROBI DAGORETTI, KE","1999-01-29",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-01-31",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-02",,,"57",,"53"
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-03",,,"74",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-04",,,"60",,"50"
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-06",,,"76",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-07",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-10",,,"75",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-11",,,"73",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-12",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-13",,,"68",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-14",,,"68","82",
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-15",,,"72",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-16",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-17",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-18",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-19",,,"65",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-20",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-21",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-22",,,"68",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","1999-02-26",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-03-02",,,"71",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-03-04",,,"69",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","1999-03-05",,,"71","83","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1999-03-06",,,"73",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-03-08",,,"72","79",
"KEM00063741","NAIROBI DAGORETTI, KE","1999-03-09",,,"69",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","1999-03-10",,,"68","81",
"KEM00063741","NAIROBI DAGORETTI, KE","1999-03-13",,,"67",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","1999-03-14",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1999-03-15",,,"64","75","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1999-03-20",,,"71","78",
